datetime,ABUK,ADIB,AMOC,ARCC,BTFH,CCAP,COMI,EAST,EFID,EFIH,EGAL,EGCH,EMFD,ETEL,FWRY,GBCO,HELI,HRHO,ISPH,JUFO,MCQE,OIH,ORAS,ORHD,ORWE,PHDC,RAYA,RMDA,TMGH,VLMR,VLMRA
2017-10-11,226330.0,5170860.57602799,2238465.81280601,372035.0,1139164.99531488,44754930.0,3444613.82514867,7122414.47844716,1603102.0,,317789.84391462,4596567.63517152,2409628.0,3276526.0,,4326475.0,5034916.01707473,7647627.72730326,,1388777.5,12913.0,69222634.59477122,2345.0,1474644.96027357,707425.78707809,4300439.68212796,7157636.79160364,,2426615.0,368598.0,
2017-10-12,645530.0,5237823.81290684,1125664.16304784,606655.0,753151.32465951,40211750.0,2809332.03946641,1160881.24706189,9650494.0,,242750.88077069,4192782.49916749,2050899.0,2154120.0,,2069207.0,6553687.03870265,2492844.4483803,,390678.75,18962.0,52281066.03920194,190330.0,533499.98562769,1418984.91208824,4323121.9269567,9738279.03619566,,1328282.0,681869.0,
2017-10-15,876260.0,4288188.93684504,2133960.70483025,535354.0,724866.87500827,31836950.0,749554.94962848,250325.61308933,35194.0,,551444.72915288,6270596.28677106,2951296.0,681883.0,,8455796.0,3169941.30666705,1581373.23598425,,63926.25,11922.0,29393322.12291349,3715.0,351384.99053381,806347.56380459,5116588.66184196,9046336.60467769,,5366451.0,2696053.0,
2017-10-16,433820.0,4131247.47029065,2276201.35179475,683815.0,1088685.13364184,59770330.0,7878372.3181552,269183.27414793,15662.0,,404777.80118969,6248292.39499036,3706607.0,171967.0,,7515518.0,4432121.81780258,2947385.30364453,,402413.75,20882.0,137550528.855541,16463.0,383094.98967955,317145.3528542,5971209.22205152,13893673.62493333,,3101248.0,603542.0,
2017-10-17,554520.0,2455336.33678414,1626865.68089443,1002522.0,1158239.34062034,36396800.0,5019645.65392743,327965.90300155,7000.0,,294065.85556687,5823635.04540934,1694186.0,1579775.0,,4597843.0,2131312.24029198,2472724.93265511,,3000958.75,10652.0,65017264.79038242,3641.0,1813649.95114089,522932.24847825,19097709.45150542,15429155.97296556,,2714203.0,790884.0,
2017-10-18,456310.0,3958135.27396855,1184474.72381152,1101696.0,866692.73947302,45374200.0,2602483.60162912,528892.31408825,2548.0,,623189.69391469,10196644.93717599,13765640.0,1260709.0,,2330502.0,2757767.48663829,2115156.9031838,,1606902.5,19960.0,63391985.28034683,3257.0,1746524.95294922,231301.92401193,49493708.54509125,8827759.12631046,,9023864.0,1387037.0,
2017-10-19,357590.0,6726613.19235349,1453804.50208583,840723.0,4381949.83414576,45567060.0,2420648.27741967,1988257.34236826,1014682.0,,1121543.44914369,6418479.81115611,2653774.0,890416.0,,2910405.0,4895757.74021632,3477235.96777009,,176407.5,5380.0,132949390.17441235,1124.0,766089.9793618,533237.25994355,22007454.11634595,14601128.55491602,,2853483.0,2355369.0,
2017-10-22,356540.0,2334039.31550159,673913.19629408,554782.0,2430047.93165478,32968000.0,2725099.98629694,234888.3624635,268440.0,,1357631.33318697,8341983.64811845,1523473.0,228242.0,,1103451.0,2611418.1954732,1223420.45621222,,1215711.25,10133.0,34305331.82975569,9554.0,583749.98427398,176233.5294098,7818815.47630924,6733231.8336073,,3350985.0,107140.0,
2017-10-23,698360.0,2669030.90895798,2671846.26057916,241032.0,2732878.38939196,37366340.0,3582634.13964463,2529105.95841181,57832.0,,652643.67944809,3832278.63587209,12885800.0,657766.0,,1394662.0,8001618.91939457,5694041.20040112,,1493083.75,19677.0,64862138.65323542,1744.0,633749.98292699,564708.96162546,28449824.84543928,5315601.97391113,,4618119.0,335983.0,
2017-10-24,341220.0,2306099.63054477,2830907.92492332,3117704.0,1697641.08833623,46335620.0,2285609.45766753,338832.51667738,27002.0,,692714.65976687,3225085.8208973,9269216.0,523920.0,,1471808.0,9939304.77446264,6995804.46784524,,1402462.5,9410.0,112741871.1572102,73801.0,611479.98352694,393625.43794553,13917291.56037203,4397814.56474519,,5004634.0,455453.0,
